"species_sci"	"sample"	"study"	"pub_stranded"	"n_reads"	"failed"	"strand_fwd"	"strand_rev"	"max_strand"	"max_strand_no_fail"	"aligned"	"percent_aligned"	"test_stranded"	"flag"
"h. sapiens"	"SRR1714482"	"PRJNA270371"	"Stranded"	1000	0.116	0.826	0.058	0.826	0.934389140271493	636	0.636	"Stranded"	"Passed"
"h. sapiens"	"SRR1714483"	"PRJNA270371"	"Stranded"	1000	0.126	0.854	0.02	0.854	0.977116704805492	705	0.705	"Stranded"	"Passed"
"h. sapiens"	"SRR1817386"	"PRJNA276277"	"Stranded"	1000	0.106	0.005	0.889	0.889	0.994407158836689	924	0.924	"Stranded"	"Passed"
"h. sapiens"	"SRR1817387"	"PRJNA276277"	"Stranded"	1000	0.1	0.006	0.894	0.894	0.993333333333333	914	0.914	"Stranded"	"Passed"
"h. sapiens"	"SRR1817388"	"PRJNA276277"	"Stranded"	1000	0.102	0.011	0.887	0.887	0.987750556792873	932	0.932	"Stranded"	"Passed"
"h. sapiens"	"SRR2043005"	"PRJNA285124"	"Unstranded"	1000	0.1	0.002	0.898	0.898	0.997777777777778	930	0.93	"Stranded"	"Failed"
"h. sapiens"	"SRR2043006"	"PRJNA285124"	"Unstranded"	1000	0.146	0.002	0.852	0.852	0.997658079625293	879	0.879	"Stranded"	"Failed"
"h. sapiens"	"SRR2043007"	"PRJNA285124"	"Unstranded"	1000	0.113	0.003	0.884	0.884	0.996617812852311	909	0.909	"Stranded"	"Failed"
"h. sapiens"	"SRR2184428"	"PRJNA293984"	"Stranded"	1000	0.121	0.42	0.459	0.459	0.522184300341297	915	0.915	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184429"	"PRJNA293984"	"Stranded"	1000	0.146	0.412	0.442	0.442	0.517564402810304	887	0.887	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184430"	"PRJNA293984"	"Stranded"	1000	0.142	0.455	0.403	0.455	0.53030303030303	891	0.891	"Unstranded"	"Failed"
"h. sapiens"	"SRR2891494"	"PRJNA301012"	"Unstranded"	1000	0.151	0.008	0.841	0.841	0.99057714958775	894	0.894	"Stranded"	"Failed"
"h. sapiens"	"SRR2891495"	"PRJNA301012"	"Unstranded"	1000	0.118	0.008	0.874	0.874	0.990929705215419	897	0.897	"Stranded"	"Failed"
"h. sapiens"	"SRR2891496"	"PRJNA301012"	"Unstranded"	1000	0.131	0.01	0.859	0.859	0.98849252013809	921	0.921	"Stranded"	"Failed"
"h. sapiens"	"SRR2927744"	"PRJNA301364"	"Stranded"	1000	0.1196	0.0248	0.8556	0.8556	0.971830985915493	360	0.36	"Stranded"	"Passed"
"h. sapiens"	"SRR2927745"	"PRJNA301364"	"Stranded"	1000	0.1256	0.0551	0.8193	0.8193	0.936985361390668	320	0.32	"Stranded"	"Passed"
"h. sapiens"	"SRR2927746"	"PRJNA301364"	"Stranded"	1000	0.1451	0.0189	0.836	0.836	0.977892151128787	343	0.343	"Stranded"	"Passed"
"h. sapiens"	"SRR3176269"	"PRJNA312400"	"Unstranded"	1000	0.125	0.004	0.871	0.871	0.995428571428571	802	0.802	"Stranded"	"Failed"
"h. sapiens"	"SRR3176270"	"PRJNA312400"	"Unstranded"	1000	0.114	0.003	0.883	0.883	0.996613995485327	790	0.79	"Stranded"	"Failed"
"h. sapiens"	"SRR3176271"	"PRJNA312400"	"Unstranded"	1000	0.146	0.005	0.849	0.849	0.994145199063232	810	0.81	"Stranded"	"Failed"
"h. sapiens"	"SRR3228429"	"PRJNA315294"	"Stranded"	1000	0.109	0.002	0.889	0.889	0.997755331088664	781	0.781	"Stranded"	"Passed"
"h. sapiens"	"SRR3228430"	"PRJNA315294"	"Stranded"	1000	0.121	0.01	0.869	0.869	0.988623435722412	758	0.758	"Stranded"	"Passed"
"h. sapiens"	"SRR3228431"	"PRJNA315294"	"Stranded"	1000	0.128	0.006	0.866	0.866	0.993119266055046	714	0.714	"Stranded"	"Passed"
"h. sapiens"	"SRR3727795"	"PRJNA327180"	"Unstranded"	1000	0.113	0.467	0.42	0.467	0.526493799323563	903	0.903	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727796"	"PRJNA327180"	"Unstranded"	1000	0.121	0.435	0.444	0.444	0.505119453924915	795	0.795	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727797"	"PRJNA327180"	"Unstranded"	1000	0.118	0.427	0.455	0.455	0.515873015873016	841	0.841	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016943"	"PRJNA338329"	"Unstranded"	1000	0.097	0.457	0.446	0.457	0.50609080841639	890	0.89	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016944"	"PRJNA338329"	"Unstranded"	1000	0.141	0.406	0.453	0.453	0.527357392316647	881	0.881	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016945"	"PRJNA338329"	"Unstranded"	1000	0.109	0.434	0.457	0.457	0.51290684624018	909	0.909	"Unstranded"	"Passed"
"h. sapiens"	"SRR5115115"	"PRJNA357628"	"Stranded"	1000	0.107	0.007	0.886	0.886	0.992161254199328	839	0.839	"Stranded"	"Passed"
"h. sapiens"	"SRR5115116"	"PRJNA357628"	"Stranded"	1000	0.05	0.004	0.946	0.946	0.995789473684211	880	0.88	"Stranded"	"Passed"
"h. sapiens"	"SRR5115117"	"PRJNA357628"	"Stranded"	1000	0.075	0.013	0.912	0.912	0.985945945945946	701	0.701	"Stranded"	"Passed"
"h. sapiens"	"SRR5350614"	"PRJNA379443"	"Unstranded"	1000	0.109	0.466	0.425	0.466	0.52300785634119	852	0.852	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350615"	"PRJNA379443"	"Unstranded"	1000	0.113	0.45	0.437	0.45	0.507328072153326	866	0.866	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350616"	"PRJNA379443"	"Unstranded"	1000	0.106	0.462	0.432	0.462	0.516778523489933	842	0.842	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575722"	"PRJNA387175"	"Unstranded"	1000	0.168	0.426	0.406	0.426	0.512019230769231	609	0.609	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575723"	"PRJNA387175"	"Unstranded"	1000	0.144	0.388	0.468	0.468	0.546728971962617	710	0.71	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575724"	"PRJNA387175"	"Unstranded"	1000	0.133	0.439	0.428	0.439	0.506343713956171	723	0.723	"Unstranded"	"Passed"
"h. sapiens"	"SRR7146227"	"PRJNA470932"	"Stranded"	1000	0.1219	0.0124	0.8657	0.8657	0.985878601526022	850	0.85	"Stranded"	"Passed"
"h. sapiens"	"SRR7146228"	"PRJNA470932"	"Stranded"	1000	0.118	0.002	0.88	0.88	0.997732426303855	857	0.857	"Stranded"	"Passed"
"h. sapiens"	"SRR7146229"	"PRJNA470932"	"Stranded"	1000	0.114	0.008	0.878	0.878	0.99097065462754	859	0.859	"Stranded"	"Passed"
"h. sapiens"	"SRR7890155"	"PRJNA492497"	"Stranded"	1000	0.1158	0.0373	0.8468	0.8468	0.957810202465784	414	0.414	"Stranded"	"Passed"
"h. sapiens"	"SRR7890156"	"PRJNA492497"	"Stranded"	1000	0.1158	0.0224	0.8618	0.8618	0.974666365075775	428	0.428	"Stranded"	"Passed"
"h. sapiens"	"SRR7890157"	"PRJNA492497"	"Stranded"	1000	0.124	0.017	0.859	0.859	0.980593607305936	593	0.593	"Stranded"	"Passed"
"h. sapiens"	"SRR934360"	"PRJNA211959"	"Unstranded"	1000	0.146	0.418	0.436	0.436	0.510538641686183	918	0.918	"Unstranded"	"Passed"
"h. sapiens"	"SRR934361"	"PRJNA211959"	"Unstranded"	1000	0.123	0.438	0.439	0.439	0.500570125427594	866	0.866	"Unstranded"	"Passed"
"h. sapiens"	"SRR934362"	"PRJNA211959"	"Unstranded"	1000	0.125	0.442	0.433	0.442	0.505142857142857	875	0.875	"Unstranded"	"Passed"
"h. sapiens"	"SRR10223738"	"PRJNA575571"	"Stranded"	10000	0.1225	0.0037	0.8738	0.8738	0.995783475783476	9042	0.9042	"Stranded"	"Passed"
"h. sapiens"	"SRR10223739"	"PRJNA575571"	"Stranded"	10000	0.1305	0.0037	0.8658	0.8658	0.995744680851064	8771	0.8771	"Stranded"	"Passed"
"h. sapiens"	"SRR10223740"	"PRJNA575571"	"Stranded"	10000	0.1246	0.0073	0.8681	0.8681	0.991660954992004	8299	0.8299	"Stranded"	"Passed"
"h. sapiens"	"SRR10894924"	"PRJNA601238"	"Stranded"	10000	0.1184	0.0073	0.8743	0.8743	0.991719600725953	8020	0.802	"Stranded"	"Passed"
"h. sapiens"	"SRR10894925"	"PRJNA601238"	"Stranded"	10000	0.1098	0.0092	0.881	0.881	0.989665243765446	7612	0.7612	"Stranded"	"Passed"
"h. sapiens"	"SRR10894926"	"PRJNA601238"	"Stranded"	10000	0.1294	0.0051	0.8655	0.8655	0.994141971054445	8082	0.8082	"Stranded"	"Passed"
"h. sapiens"	"SRR1554436"	"PRJNA258522"	"Stranded"	10000	0.7997	0.0007	0.1996	0.1996	0.996505242136795	6560	0.656	"Stranded"	"Passed"
"h. sapiens"	"SRR1554437"	"PRJNA258522"	"Stranded"	10000	0.6666	0.0056	0.3278	0.3278	0.983203359328134	4853	0.4853	"Stranded"	"Passed"
"h. sapiens"	"SRR1554438"	"PRJNA258522"	"Stranded"	10000	0.7491	0.0004	0.2505	0.2505	0.998405739338382	6069	0.6069	"Stranded"	"Passed"
"h. sapiens"	"SRR1714481"	"PRJNA270371"	"Stranded"	10000	0.1148	0.8296	0.0556	0.8296	0.937189335743335	3923	0.3923	"Stranded"	"Passed"
"h. sapiens"	"SRR1714482"	"PRJNA270371"	"Stranded"	10000	0.1149	0.8475	0.0376	0.8475	0.95751892441532	6316	0.6316	"Stranded"	"Passed"
"h. sapiens"	"SRR1714483"	"PRJNA270371"	"Stranded"	10000	0.1169	0.8546	0.0285	0.8546	0.967727324198845	7267	0.7267	"Stranded"	"Passed"
"h. sapiens"	"SRR1817386"	"PRJNA276277"	"Stranded"	10000	0.1205	0.0069	0.8726	0.8726	0.992154633314383	9125	0.9125	"Stranded"	"Passed"
"h. sapiens"	"SRR1817387"	"PRJNA276277"	"Stranded"	10000	0.1234	0.0101	0.8665	0.8665	0.988478211270819	9060	0.906	"Stranded"	"Passed"
"h. sapiens"	"SRR1817388"	"PRJNA276277"	"Stranded"	10000	0.1172	0.009	0.8738	0.8738	0.989805165382873	9106	0.9106	"Stranded"	"Passed"
"h. sapiens"	"SRR2043005"	"PRJNA285124"	"Unstranded"	10000	0.1284	0.0016	0.87	0.87	0.998164295548417	9220	0.922	"Stranded"	"Failed"
"h. sapiens"	"SRR2043006"	"PRJNA285124"	"Unstranded"	10000	0.1293	0.0013	0.8694	0.8694	0.998506948432296	8813	0.8813	"Stranded"	"Failed"
"h. sapiens"	"SRR2043007"	"PRJNA285124"	"Unstranded"	10000	0.1198	0.0024	0.8778	0.8778	0.997273346966599	9059	0.9059	"Stranded"	"Failed"
"h. sapiens"	"SRR2184428"	"PRJNA293984"	"Stranded"	10000	0.1238	0.4356	0.4406	0.4406	0.502853229856197	9018	0.9018	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184429"	"PRJNA293984"	"Stranded"	10000	0.1287	0.4298	0.4415	0.4415	0.506714105359807	8857	0.8857	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184430"	"PRJNA293984"	"Stranded"	10000	0.1205	0.4477	0.4318	0.4477	0.509039226833428	8955	0.8955	"Unstranded"	"Failed"
"h. sapiens"	"SRR2891494"	"PRJNA301012"	"Unstranded"	10000	0.1255	0.0141	0.8604	0.8604	0.983876500857633	8931	0.8931	"Stranded"	"Failed"
"h. sapiens"	"SRR2891495"	"PRJNA301012"	"Unstranded"	10000	0.1244	0.0106	0.865	0.865	0.987894015532206	8913	0.8913	"Stranded"	"Failed"
"h. sapiens"	"SRR2891496"	"PRJNA301012"	"Unstranded"	10000	0.1281	0.0091	0.8628	0.8628	0.989563023282487	8976	0.8976	"Stranded"	"Failed"
"h. sapiens"	"SRR2927744"	"PRJNA301364"	"Stranded"	10000	0.1233	0.035	0.8416	0.8416	0.960073009354323	3648	0.3648	"Stranded"	"Passed"
"h. sapiens"	"SRR2927745"	"PRJNA301364"	"Stranded"	10000	0.1223	0.0516	0.8261	0.8261	0.941209980631195	3114	0.3114	"Stranded"	"Passed"
"h. sapiens"	"SRR2927746"	"PRJNA301364"	"Stranded"	10000	0.1408	0.0368	0.8224	0.8224	0.957169459962756	3466	0.3466	"Stranded"	"Passed"
"h. sapiens"	"SRR3176269"	"PRJNA312400"	"Unstranded"	10000	0.1277	0.0037	0.8686	0.8686	0.995758340020635	8039	0.8039	"Stranded"	"Failed"
"h. sapiens"	"SRR3176270"	"PRJNA312400"	"Unstranded"	10000	0.1308	0.0022	0.867	0.867	0.99746893695352	7979	0.7979	"Stranded"	"Failed"
"h. sapiens"	"SRR3176271"	"PRJNA312400"	"Unstranded"	10000	0.1313	0.0029	0.8658	0.8658	0.996661678369978	8010	0.801	"Stranded"	"Failed"
"h. sapiens"	"SRR3228429"	"PRJNA315294"	"Stranded"	10000	0.0995	0.0052	0.8953	0.8953	0.994225430316491	7792	0.7792	"Stranded"	"Passed"
"h. sapiens"	"SRR3228430"	"PRJNA315294"	"Stranded"	10000	0.1042	0.0056	0.8902	0.8902	0.993748604599241	7731	0.7731	"Stranded"	"Passed"
"h. sapiens"	"SRR3228431"	"PRJNA315294"	"Stranded"	10000	0.1257	0.0086	0.8657	0.8657	0.990163559418964	7100	0.71	"Stranded"	"Passed"
"h. sapiens"	"SRR3727795"	"PRJNA327180"	"Unstranded"	10000	0.1286	0.4438	0.4276	0.4438	0.509295386733991	8923	0.8923	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727796"	"PRJNA327180"	"Unstranded"	10000	0.1215	0.4397	0.4388	0.4397	0.500512236767217	8182	0.8182	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727797"	"PRJNA327180"	"Unstranded"	10000	0.1211	0.4331	0.4458	0.4458	0.507224940266242	8430	0.843	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016943"	"PRJNA338329"	"Unstranded"	10000	0.1018	0.4442	0.454	0.454	0.505455355154754	8878	0.8878	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016944"	"PRJNA338329"	"Unstranded"	10000	0.1159	0.4379	0.4462	0.4462	0.504694039135844	8995	0.8995	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016945"	"PRJNA338329"	"Unstranded"	10000	0.1086	0.4414	0.45	0.45	0.504823872560018	8982	0.8982	"Unstranded"	"Passed"
"h. sapiens"	"SRR5115115"	"PRJNA357628"	"Stranded"	10000	0.1079	0.0057	0.8864	0.8864	0.993610581773344	8466	0.8466	"Stranded"	"Passed"
"h. sapiens"	"SRR5115116"	"PRJNA357628"	"Stranded"	10000	0.0501	0.0034	0.9465	0.9465	0.996420675860617	8848	0.8848	"Stranded"	"Passed"
"h. sapiens"	"SRR5115117"	"PRJNA357628"	"Stranded"	10000	0.0866	0.0052	0.9082	0.9082	0.994306984891614	7157	0.7157	"Stranded"	"Passed"
"h. sapiens"	"SRR5350614"	"PRJNA379443"	"Unstranded"	10000	0.1215	0.4418	0.4367	0.4418	0.502902675014229	8633	0.8633	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350615"	"PRJNA379443"	"Unstranded"	10000	0.12	0.4449	0.4351	0.4449	0.505568181818182	8804	0.8804	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350616"	"PRJNA379443"	"Unstranded"	10000	0.1171	0.4556	0.4273	0.4556	0.516026730094008	8550	0.855	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575722"	"PRJNA387175"	"Unstranded"	10000	0.1471	0.4323	0.4206	0.4323	0.506858951811467	5786	0.5786	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575723"	"PRJNA387175"	"Unstranded"	10000	0.1314	0.4207	0.4479	0.4479	0.515657379691458	7235	0.7235	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575724"	"PRJNA387175"	"Unstranded"	10000	0.1258	0.4369	0.4373	0.4373	0.500228780599405	7267	0.7267	"Unstranded"	"Passed"
"h. sapiens"	"SRR7146227"	"PRJNA470932"	"Stranded"	10000	0.1156	0.0055	0.8789	0.8789	0.993781094527363	8573	0.8573	"Stranded"	"Passed"
"h. sapiens"	"SRR7146228"	"PRJNA470932"	"Stranded"	10000	0.1135	0.0051	0.8814	0.8814	0.99424703891709	8604	0.8604	"Stranded"	"Passed"
"h. sapiens"	"SRR7146229"	"PRJNA470932"	"Stranded"	10000	0.1075	0.0065	0.886	0.886	0.992717086834734	8576	0.8576	"Stranded"	"Passed"
"h. sapiens"	"SRR7890155"	"PRJNA492497"	"Stranded"	10000	0.1208	0.0247	0.8545	0.8545	0.971906278434941	4340	0.434	"Stranded"	"Passed"
"h. sapiens"	"SRR7890156"	"PRJNA492497"	"Stranded"	10000	0.112	0.0264	0.8616	0.8616	0.97027027027027	4323	0.4323	"Stranded"	"Passed"
"h. sapiens"	"SRR7890157"	"PRJNA492497"	"Stranded"	10000	0.137	0.0186	0.8444	0.8444	0.978447276940904	5944	0.5944	"Stranded"	"Passed"
"h. sapiens"	"SRR934360"	"PRJNA211959"	"Unstranded"	10000	0.146	0.4325	0.4215	0.4325	0.506440281030445	9176	0.9176	"Unstranded"	"Passed"
"h. sapiens"	"SRR934361"	"PRJNA211959"	"Unstranded"	10000	0.1318	0.4387	0.4295	0.4387	0.505298318359825	8625	0.8625	"Unstranded"	"Passed"
"h. sapiens"	"SRR934362"	"PRJNA211959"	"Unstranded"	10000	0.1321	0.425	0.4429	0.4429	0.510312247954834	8748	0.8748	"Unstranded"	"Passed"
"h. sapiens"	"SRR10223738"	"PRJNA575571"	"Stranded"	100000	0.1225	0.0027	0.8749	0.8749	0.996923427529626	90149	0.90149	"Stranded"	"Passed"
"h. sapiens"	"SRR10223739"	"PRJNA575571"	"Stranded"	100000	0.1296	0.0038	0.8666	0.8666	0.995634191176471	88066	0.88066	"Stranded"	"Passed"
"h. sapiens"	"SRR10223740"	"PRJNA575571"	"Stranded"	100000	0.1338	0.0066	0.8596	0.8596	0.992380512583699	82909	0.82909	"Stranded"	"Passed"
"h. sapiens"	"SRR10894924"	"PRJNA601238"	"Stranded"	100000	0.1247	0.0061	0.8692	0.8692	0.993030960813435	80496	0.80496	"Stranded"	"Passed"
"h. sapiens"	"SRR10894925"	"PRJNA601238"	"Stranded"	100000	0.1127	0.0083	0.879	0.879	0.990645779330553	75501	0.75501	"Stranded"	"Passed"
"h. sapiens"	"SRR10894926"	"PRJNA601238"	"Stranded"	100000	0.1274	0.0044	0.8681	0.8681	0.994957020057307	81010	0.8101	"Stranded"	"Passed"
"h. sapiens"	"SRR1554436"	"PRJNA258522"	"Stranded"	100000	0.5526	0.0022	0.4451	0.4451	0.995081600715404	78194	0.78194	"Stranded"	"Passed"
"h. sapiens"	"SRR1554437"	"PRJNA258522"	"Stranded"	100000	0.4252	0.0015	0.5732	0.5732	0.997389942578737	81142	0.81142	"Stranded"	"Passed"
"h. sapiens"	"SRR1554438"	"PRJNA258522"	"Stranded"	100000	0.5214	0.0018	0.4769	0.4769	0.99623981616879	79238	0.79238	"Stranded"	"Passed"
"h. sapiens"	"SRR1714481"	"PRJNA270371"	"Stranded"	100000	0.1139	0.8308	0.0553	0.8308	0.937591693939736	39000	0.39	"Stranded"	"Passed"
"h. sapiens"	"SRR1714482"	"PRJNA270371"	"Stranded"	100000	0.1156	0.8457	0.0387	0.8457	0.956241519674356	63105	0.63105	"Stranded"	"Passed"
"h. sapiens"	"SRR1714483"	"PRJNA270371"	"Stranded"	100000	0.1168	0.8534	0.0297	0.8534	0.966368474691428	72768	0.72768	"Stranded"	"Passed"
"h. sapiens"	"SRR1817386"	"PRJNA276277"	"Stranded"	100000	0.1155	0.007	0.8775	0.8775	0.992085924250989	90932	0.90932	"Stranded"	"Passed"
"h. sapiens"	"SRR1817387"	"PRJNA276277"	"Stranded"	100000	0.1256	0.0106	0.8639	0.8639	0.987878787878788	90859	0.90859	"Stranded"	"Passed"
"h. sapiens"	"SRR1817388"	"PRJNA276277"	"Stranded"	100000	0.1169	0.0086	0.8745	0.8745	0.990261578530178	91014	0.91014	"Stranded"	"Passed"
"h. sapiens"	"SRR2043005"	"PRJNA285124"	"Unstranded"	100000	0.1271	0.0025	0.8704	0.8704	0.997135983503265	92279	0.92279	"Stranded"	"Failed"
"h. sapiens"	"SRR2043006"	"PRJNA285124"	"Unstranded"	100000	0.1257	0.0019	0.8724	0.8724	0.997826832894887	88655	0.88655	"Stranded"	"Failed"
"h. sapiens"	"SRR2043007"	"PRJNA285124"	"Unstranded"	100000	0.1284	0.0024	0.8692	0.8692	0.997246443322625	91039	0.91039	"Stranded"	"Failed"
"h. sapiens"	"SRR2184428"	"PRJNA293984"	"Stranded"	100000	0.1249	0.4394	0.4357	0.4394	0.502114044109245	90253	0.90253	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184429"	"PRJNA293984"	"Stranded"	100000	0.1282	0.4345	0.4373	0.4373	0.50160587290663	89086	0.89086	"Unstranded"	"Failed"
"h. sapiens"	"SRR2184430"	"PRJNA293984"	"Stranded"	100000	0.1276	0.4383	0.4341	0.4383	0.502407152682256	88977	0.88977	"Unstranded"	"Failed"
"h. sapiens"	"SRR2891494"	"PRJNA301012"	"Unstranded"	100000	0.1229	0.0123	0.8648	0.8648	0.985976513510432	89437	0.89437	"Stranded"	"Failed"
"h. sapiens"	"SRR2891495"	"PRJNA301012"	"Unstranded"	100000	0.1237	0.0093	0.8669	0.8669	0.989385984934946	89126	0.89126	"Stranded"	"Failed"
"h. sapiens"	"SRR2891496"	"PRJNA301012"	"Unstranded"	100000	0.1198	0.0079	0.8723	0.8723	0.991024767098387	89713	0.89713	"Stranded"	"Failed"
"h. sapiens"	"SRR2927744"	"PRJNA301364"	"Stranded"	100000	0.1289	0.033	0.8381	0.8381	0.962116863735507	36377	0.36377	"Stranded"	"Passed"
"h. sapiens"	"SRR2927745"	"PRJNA301364"	"Stranded"	100000	0.1289	0.0451	0.826	0.826	0.948226380438526	30937	0.30937	"Stranded"	"Passed"
"h. sapiens"	"SRR2927746"	"PRJNA301364"	"Stranded"	100000	0.1306	0.0373	0.8321	0.8321	0.957096848401196	35596	0.35596	"Stranded"	"Passed"
"h. sapiens"	"SRR3176269"	"PRJNA312400"	"Unstranded"	100000	0.133	0.0032	0.8638	0.8638	0.996309111880046	79708	0.79708	"Stranded"	"Failed"
"h. sapiens"	"SRR3176270"	"PRJNA312400"	"Unstranded"	100000	0.1363	0.0028	0.8609	0.8609	0.996758133611208	79734	0.79734	"Stranded"	"Failed"
"h. sapiens"	"SRR3176271"	"PRJNA312400"	"Unstranded"	100000	0.1364	0.0034	0.8601	0.8601	0.996062536189925	80120	0.8012	"Stranded"	"Failed"
"h. sapiens"	"SRR3228429"	"PRJNA315294"	"Stranded"	100000	0.1059	0.0054	0.8887	0.8887	0.993960407113298	77967	0.77967	"Stranded"	"Passed"
"h. sapiens"	"SRR3228430"	"PRJNA315294"	"Stranded"	100000	0.1131	0.006	0.8809	0.8809	0.993234863005976	77320	0.7732	"Stranded"	"Passed"
"h. sapiens"	"SRR3228431"	"PRJNA315294"	"Stranded"	100000	0.1192	0.0075	0.8733	0.8733	0.991485013623978	71173	0.71173	"Stranded"	"Passed"
"h. sapiens"	"SRR3727795"	"PRJNA327180"	"Unstranded"	100000	0.1355	0.431	0.4334	0.4334	0.501388246182323	89298	0.89298	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727796"	"PRJNA327180"	"Unstranded"	100000	0.1342	0.4347	0.431	0.4347	0.502136998960379	81536	0.81536	"Unstranded"	"Passed"
"h. sapiens"	"SRR3727797"	"PRJNA327180"	"Unstranded"	100000	0.1239	0.4367	0.4394	0.4394	0.501540919986303	84082	0.84082	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016943"	"PRJNA338329"	"Unstranded"	100000	0.1071	0.4455	0.4474	0.4474	0.501063948930451	89091	0.89091	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016944"	"PRJNA338329"	"Unstranded"	100000	0.1238	0.4368	0.4395	0.4395	0.501540568298528	89806	0.89806	"Unstranded"	"Passed"
"h. sapiens"	"SRR4016945"	"PRJNA338329"	"Unstranded"	100000	0.122	0.4394	0.4386	0.4394	0.500455580865604	90131	0.90131	"Unstranded"	"Passed"
"h. sapiens"	"SRR5115115"	"PRJNA357628"	"Stranded"	100000	0.0989	0.0051	0.896	0.896	0.994340250804572	84872	0.84872	"Stranded"	"Passed"
"h. sapiens"	"SRR5115116"	"PRJNA357628"	"Stranded"	100000	0.0493	0.0027	0.9481	0.9481	0.997160286074884	88307	0.88307	"Stranded"	"Passed"
"h. sapiens"	"SRR5115117"	"PRJNA357628"	"Stranded"	100000	0.0913	0.0048	0.9039	0.9039	0.994717728623308	70866	0.70866	"Stranded"	"Passed"
"h. sapiens"	"SRR5350614"	"PRJNA379443"	"Unstranded"	100000	0.1195	0.4422	0.4382	0.4422	0.502271694684234	85728	0.85728	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350615"	"PRJNA379443"	"Unstranded"	100000	0.1227	0.4441	0.4332	0.4441	0.506212242106463	88128	0.88128	"Unstranded"	"Passed"
"h. sapiens"	"SRR5350616"	"PRJNA379443"	"Unstranded"	100000	0.1296	0.4396	0.4307	0.4396	0.505113179363438	85636	0.85636	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575722"	"PRJNA387175"	"Unstranded"	100000	0.1381	0.4322	0.4297	0.4322	0.501450284255714	58417	0.58417	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575723"	"PRJNA387175"	"Unstranded"	100000	0.1317	0.4353	0.433	0.4353	0.501324427041345	72499	0.72499	"Unstranded"	"Passed"
"h. sapiens"	"SRR5575724"	"PRJNA387175"	"Unstranded"	100000	0.1355	0.4345	0.43	0.4345	0.502602660497397	72861	0.72861	"Unstranded"	"Passed"
"h. sapiens"	"SRR7146227"	"PRJNA470932"	"Stranded"	100000	0.1113	0.0052	0.8834	0.8834	0.994148098131893	85904	0.85904	"Stranded"	"Passed"
"h. sapiens"	"SRR7146228"	"PRJNA470932"	"Stranded"	100000	0.111	0.0059	0.8832	0.8832	0.993364076031942	85790	0.8579	"Stranded"	"Passed"
"h. sapiens"	"SRR7146229"	"PRJNA470932"	"Stranded"	100000	0.1103	0.0049	0.8849	0.8849	0.99449314452686	85926	0.85926	"Stranded"	"Passed"
"h. sapiens"	"SRR7759712"	"PRJNA488107"	"Unstranded"	100000	0.0002	0.5157	0.4841	0.5157	0.515803160632127	35633	0.35633	"Unstranded"	"Passed"
"h. sapiens"	"SRR7759713"	"PRJNA488107"	"Unstranded"	100000	0.0542	0.4757	0.4701	0.4757	0.502960456756185	38090	0.3809	"Unstranded"	"Passed"
"h. sapiens"	"SRR7759714"	"PRJNA488107"	"Unstranded"	100000	0	0.3834	0.6166	0.6166	0.6166	25596	0.25596	"Unstranded"	"Failed"
"h. sapiens"	"SRR7890155"	"PRJNA492497"	"Stranded"	100000	0.118	0.0244	0.8576	0.8576	0.97233560090703	43762	0.43762	"Stranded"	"Passed"
"h. sapiens"	"SRR7890156"	"PRJNA492497"	"Stranded"	100000	0.116	0.0242	0.8599	0.8599	0.972627530822305	42748	0.42748	"Stranded"	"Passed"
"h. sapiens"	"SRR7890157"	"PRJNA492497"	"Stranded"	100000	0.1339	0.0232	0.8429	0.8429	0.97321325482046	59831	0.59831	"Stranded"	"Passed"
